Date,open,high,low,close,volume,return,log_return,next_return
2026-02-24,267.8599853515625,274.8900146484375,267.7099914550781,272.1400146484375,47014600,0.022390946489790453,0.022143949447182894,0.007679856784716499
2026-02-25,271.7799987792969,274.94000244140625,271.04998779296875,274.2300109863281,33714300,0.007679856784716499,0.007650516806739749,-0.004667610137537803
2026-02-26,274.95001220703125,276.1099853515625,270.79998779296875,272.95001220703125,32345100,-0.004667610137537803,-0.004678537445938535,-0.03213049693728531
2026-02-27,272.80999755859375,272.80999755859375,262.8900146484375,264.17999267578125,72366500,-0.03213049693728531,-0.03265801167898957,0.002044093269336189
2026-03-02,262.4100036621094,266.5299987792969,260.20001220703125,264.7200012207031,41827900,0.002044093269336189,0.0020420069532886102,-0.0036642536122324376
2026-03-03,263.4800109863281,265.55999755859375,260.1300048828125,263.75,38568900,-0.0036642536122324376,-0.0036709834343797076,-0.004663548763329417
2026-03-04,264.6499938964844,266.1499938964844,261.4200134277344,262.5199890136719,39803100,-0.004663548763329417,-0.004674457034245198,-0.00849451684471103
2026-03-05,260.7900085449219,261.55999755859375,257.25,260.2900085449219,49658600,-0.00849451684471103,-0.008530800875914566,-0.010872553678353492
2026-03-06,258.6300048828125,258.7699890136719,254.3699951171875,257.4599914550781,41120000,-0.010872553678353492,-0.01093209183794695,0.009399570838394267
2026-03-09,255.69000244140625,261.1499938964844,253.67999267578125,259.8800048828125,38218500,0.009399570838394267,0.009355669758880348,0.0036554627966916
2026-03-10,257.6499938964844,262.4800109863281,256.95001220703125,260.8299865722656,30590800,0.0036554627966916,0.00364879782998301,-7.663617950748325e-05
2026-03-11,261.0899963378906,262.1300048828125,259.54998779296875,260.80999755859375,26218900,-7.663617950748325e-05,-7.663911620952738e-05,-0.019362766377938656
2026-03-12,258.6600036621094,258.95001220703125,254.17999267578125,255.75999450683594,40794000,-0.019362766377938656,-0.019552680241045003,-0.022051921765652405
2026-03-13,255.47999572753906,256.3299865722656,249.52000427246094,250.1199951171875,36930000,-0.022051921765652405,-0.022298700096560726,0.01079486750256109
2026-03-16,252.11000061035156,253.88999938964844,249.8800048828125,252.82000732421875,32074200,0.01079486750256109,0.01073701886028607,0.005577044389181385
2026-03-17,252.9600067138672,255.1300048828125,252.17999267578125,254.22999572753906,32361600,0.005577044389181385,0.005561550258065924,-0.016874457610149385
2026-03-18,252.6300048828125,254.94000244140625,249.0,249.94000244140625,35757900,-0.016874457610149385,-0.01701845346996249,-0.0039209238936004365
2026-03-19,249.39999389648438,251.8300018310547,247.3000030517578,248.9600067138672,34864100,-0.0039209238936004365,-0.003928630867926254,-0.003896213024359163
2026-03-20,247.97999572753906,249.1999969482422,246.0,247.99000549316406,88331100,-0.003896213024359163,-0.0039038230355726406,0.01411347200480817
2026-03-23,253.97000122070312,254.60000610351562,250.27999877929688,251.49000549316406,40546100,0.01411347200480817,0.014014804238242614,0.0005964209042432778
2026-03-24,250.35000610351562,254.8300018310547,249.5500030517578,251.63999938964844,45152300,0.0005964209042432778,0.0005962431159833461,0.00389443542328749
2026-03-25,254.10000610351562,255.0,251.60000610351562,252.6199951171875,28476700,0.00389443542328749,0.0038868717408098437,0.0010688159198788405
2026-03-26,252.1199951171875,257.0,250.77000427246094,252.88999938964844,41796700,0.0010688159198788405,0.001068245142811088,-0.016173025219509918
2026-03-27,253.89999389648438,255.49000549316406,248.07000732421875,248.8000030517578,47900000,-0.016173025219509918,-0.01630523602902272,-0.008721857485242457
2026-03-30,250.07000732421875,250.8699951171875,245.50999450683594,246.6300048828125,39446200,-0.008721857485242457,-0.008760115500651625,0.029031294901536553
2026-03-31,247.91000366210938,255.47999572753906,247.10000610351562,253.7899932861328,49598100,0.029031294901536553,0.028617869316112193,0.007250134541771258
2026-04-01,254.0800018310547,256.17999267578125,253.3300018310547,255.6300048828125,40059400,0.007250134541771258,0.0072239786626750405,0.0011344258521832629
2026-04-02,254.1999969482422,256.1300048828125,250.64999389648438,255.9199981689453,31289400,0.0011344258521832629,0.0011337828774017462,0.011487914987700076
2026-04-06,256.510009765625,262.1600036621094,256.4599914550781,258.8599853515625,29329900,0.011487914987700076,0.011422429939559263,-0.020706117804507373
2026-04-07,256.1600036621094,256.20001220703125,245.6999969482422,253.5,62148000,-0.020706117804507373,-0.02092349539479067,0.02130175107094434
2026-04-08,258.45001220703125,259.75,256.5299987792969,258.8999938964844,41032800,0.02130175107094434,0.021078040151454248,0.006141353323192211
2026-04-09,259.0,261.1199951171875,256.07000732421875,260.489990234375,28121600,0.006141353323192211,0.006122572068527736,-3.8309525974056235e-05
2026-04-10,259.9800109863281,262.19000244140625,259.0199890136719,260.4800109863281,31291500,-3.8309525974056235e-05,-3.8310259802688224e-05,-0.004914000020385667
2026-04-13,259.7300109863281,260.17999267578125,256.6600036621094,259.20001220703125,36234700,-0.004914000020385667,-0.004926113418270593,-0.001427567968129817
2026-04-14,259.25,261.92999267578125,257.19000244140625,258.8299865722656,48370700,-0.001427567968129817,-0.0014285879140919877,0.029362927395561567
2026-04-15,258.1600036621094,266.55999755859375,257.80999755859375,266.42999267578125,49913500,0.029362927395561567,0.02894009378924964,-0.011372588907376024
2026-04-16,266.79998779296875,267.1600036621094,261.2699890136719,263.3999938964844,43323100,-0.011372588907376024,-0.011437751311164823,0.025930209749845057
2026-04-17,266.9599914550781,272.29998779296875,266.7200012207031,270.2300109863281,61436200,0.025930209749845057,0.02559972274868711,0.010435468645202839
2026-04-20,270.3299865722656,274.2799987792969,270.2900085449219,273.04998779296875,36590200,0.010435468645202839,0.010381395006123128,-0.025196757637106715
2026-04-21,271.5,272.79998779296875,265.3999938964844,266.1700134277344,50209800,-0.025196757637106715,-0.02551963105392037,0.026298980526972437
2026-04-22,267.82000732421875,273.739990234375,266.8699951171875,273.1700134277344,43249200,0.026298980526972437,0.025959108321062463,0.0009517122497622044
2026-04-23,275.04998779296875,275.7699890136719,271.6499938964844,273.42999267578125,33399600,0.0009517122497622044,0.000951259658793847,-0.008667648687676
2026-04-24,272.760009765625,273.05999755859375,269.6499938964844,271.05999755859375,38157100,-0.008667648687676,-0.008705431236900629,-0.012727854490168666
2026-04-27,266.0899963378906,268.3599853515625,265.07000732421875,267.6099853515625,41466800,-0.012727854490168666,-0.01280954755535656,0.011584044965448959
2026-04-28,272.3399963378906,273.2300109863281,268.6600036621094,270.7099914550781,40018900,0.011584044965448959,0.01151746361085137,-0.0019946734305643643
2026-04-29,267.54998779296875,271.0400085449219,267.0400085449219,270.1700134277344,30047900,-0.0019946734305643643,-0.0019966654409926303,0.004367593060422559
2026-04-30,270.5,276.0,268.1400146484375,271.3500061035156,91848200,0.004367593060422559,0.004358082807074243,0.032393618379240596
2026-05-01,278.8599853515625,287.2200012207031,278.3699951171875,280.1400146484375,79844600,0.032393618379240596,0.03188000749804144,
